movieId;movieName;releaseDate
6155;Halloween 5: The Revenge of Michael Myers;1989
6156;Halloween H20: 20 Years Later;1998
6157;Halloween II:;1981 & 2009
6158;Halloween III: Season of the Witch;1982
6159;Halloween is Grinch Night;1977
6160;Halloween:;1978, 2007 & 2018
6161;Halloween: Resurrection;2002
6162;Halloween: The Curse of Michael Myers;1995
6163;Halloweentown;1998 TV
6164;Halloweentown High;2004 TV
6165;Halloweentown II: Kalabar's Revenge;2001 TV
6166;Halls of Montezuma;1950
6167;Hamam;1997
6168;Hamburger Hill;1987
6169;Hamlet 2;2008
6170;Hamlet A.D.D.;2014
6171;Hamlet:;1948, 1964, 1969, 1990, 1996 & 2000
6172;Hammerboy;2004
6173;Hammers Over the Anvil;1991
6174;Hammett;1982
6175;Hana;2006
6176;Hana-bi;1997
6177;Hancock;2008
6178;Handle with Care:;1932, 1935, 1958, 1977 & 1985 TV
6179;Hands Across the Table;1935
6180;Hands Over the City;1963
6181;Hands of the Ripper;1971
6182;Hang 'Em High;1968
6183;Hanging Up;2000
6184;Hangmen Also Die;1943
6185;Hangup;1974
6186;Hanna;2011
6187;Hannah Montana & Miley Cyrus: Best of Both Worlds Concert;2008
6188;Hannah Montana: The Movie;2009
6189;Hannah and Her Sisters;1986
6190;Hannah:;1997 & 2017
6191;Hannibal;2001
6192;Hannibal Rising;2007
6193;Hanover Street;1979
6194;Hans Christian Andersen;1952
6195;Hansel & Gretel: Witch Hunters;2013
6196;Hansel and Gretel:;1954 Janssen, 1954 Genschow, 1983 TV, 2002, 2007 & 2013
6197;Hansel and Gretel: An Opera Fantasy;1954
6198;Hanuman;2005
6199;Hanussen:;1955 & 1988
6200;Happily Ever After:;1990, 2004 & 2009
6201;Happily N'Ever After;2007
6202;Happily N'Ever After 2: Snow White—Another Bite @ the Apple;2009
6203;Happiness;1998
6204;Happiness is in the Field;1995
6205;Happy Accidents;2000
6206;Happy Birthday;1998
6207;Happy Birthday to Me;1981
6208;Happy Birthday, Wanda June;1971
6209;Happy Campers;2001
6210;Happy Death Day;2017
6211;Happy Endings;2005
6212;Happy Ero Christmas;2003
6213;Happy Feet;2006
6214;Happy Feet Two;2011
6215;Happy Gilmore;1996
6216;Happy Little Submarine Magic Box of Time;2015
6217;Happy Little Submarines 4: Adventure of Octopus;2014
6218;Happy Times;2000
6219;Happy Together;1997
6220;Happy Tree Friends;2012
6221;Happy, Texas;1999
6222;Happy-Go-Lucky;2008
6223;Happythankyoumoreplease;2011
6224;Har Dil Jo Pyar Karega;2000
6225;Harakiri;1962
6226;Hard Boiled;1992
6227;Hard Candy;2006
6228;Hard Core Logo;1996
6229;Hard Eight;1996
6230;Hard Luck;2006
6231;Hard Men;1996
6232;Hard Rain;1998
6233;Hard Target;1993
6234;Hard Times;1975
6235;Hard to Kill;1990
6236;Hardball;2001
6237;Hardbodies;1984
6238;Hardcore:;1977 & 1979
6239;Hardly Working;1981
6240;Hardware;1990
6241;Hardware Wars;1977
6242;Hare Brush;1955
6243;Hare Force;1944
6244;Hare Trigger;1945
6245;Hare-um Scare-um;1939
6246;Harlan County, USA;1976
6247;Harlem Nights;1989
6248;Harlequin;1980
6249;Harley Davidson and the Marlboro Man;1991
6250;Harlow;1965
6251;Harmful Insect;2002
6252;Harmony;2015
6253;Harold & Kumar Escape from Guantanamo Bay;2008
6254;Harold & Kumar Go to White Castle;2004
6255;Harold and Maude;1971
6256;Harper;1966
6257;Harriet the Spy;1996
6258;Harrison's Flowers;2001
6259;Harry Brown;2009
6260;Harry Potter and the Chamber of Secrets;2002
6261;Harry Potter and the Deathly Hallows – Part 1;2010
6262;Harry Potter and the Deathly Hallows – Part 2;2011
6263;Harry Potter and the Goblet of Fire;2005
6264;Harry Potter and the Half-Blood Prince;2009
6265;Harry Potter and the Order of the Phoenix;2007
6266;Harry Potter and the Philosopher's Stone;2001
6267;Harry Potter and the Prisoner of Azkaban;2004
6268;Harry and Tonto;1974
6269;Harry and the Hendersons;1987
6270;Harsh Times;2005
6271;Hart's War;2002
6272;Harum Scarum;1965
6273;Haruta & Chika;2017
6274;Harvard Man;2001
6275;Harvey;1950
6276;Harvie Krumpet;2003
6277;Hatachi No Binetsu;2003
6278;Hatari!;1962
6279;Hatchet;2007
6280;Hatchet II;2010
6281;Hatchet III;2013
6282;Hatchet for the Honeymoon;1974
6283;Hated: GG Allin and the Murder Junkies;1994
6284;Hating Alison Ashley;2005
6285;Hatred;1975
6286;Hats Off:;1927, 1936 & 2008
6287;Hatter's Castle;1942
6288;Haunted Honeymoon;1986
6289;Haunted House;2004
6290;Haunted Lighthouse;2003
6291;Haunted Road;2014
6292;Haunted – 3D;2011
6293;Haunted:;1995, 2007 & 2012
6294;Haunting Me;2007
6295;Haute Tension;2005
6296;Hav Plenty;1997
6297;Have Rocket, Will Travel;1959
6298;Haven;2006
6299;Havoc:;1972 & 2005
6300;Hawaii:;1966 & 2013
6301;Hawk the Slayer;1980
6302;Hawks;1988
6303;Haywire;2011
6304;Hazaaron Khwaishen Aisi;2005
6305;Haze:;2005 & 2010
6306;He Died with a Felafel in His Hand;2001
6307;He Got Game;1998
6308;He Knows You're Alone;1980
6309;He Loves Me... He Loves Me Not;2002
6310;He Named Me Malala;2015
6311;He Ran All the Way;1951
6312;He Said, She Said;1991
6313;He Walked by Night;1948
6314;He Was a Quiet Man;2007
6315;He Who Gets Slapped;1924
6316;He's Just Not That Into You;2009
6317;He's Way More Famous Than You;2013
6318;He's a Woman, She's a Man;1994
6319;Head;1968
6320;Head Above Water;1997
6321;Head Games;2012
6322;Head Office;1985
6323;Head On:;1980 & 1998
6324;Head Over Heels:;1922, 1937, 1979 & 2001
6325;Head in the Clouds;2004
6326;Head of State;2003
6327;Head-On;2004
6328;Headhunters;2011
6329;Heading South;2005
6330;Health;1980
6331;Hear My Song;1991
6332;Heart and Souls;1993
6333;Heart for Heaven;2015
6334;Heart of Dragon;1985
6335;Heart of Glass;1976
6336;Heart of a Dog;1988
6337;Heartaches;1981
6338;Heartbreak Ridge;1986
6339;Heartbreaker:;1983 & 2010
6340;Heartbreakers:;1984 & 2001
6341;Heartburn;1986
6342;Heartfall Arises;2016
6343;Heartland;1979
6344;Heartless:;1995, 2005, 2009 & 2014
6345;Hearts and Minds;1974
6346;Hearts in Atlantis;2001
6347;Hearts of Darkness: A Filmmaker's Apocalypse;1991
6348;Hearts of the World;1918
6349;Heat Team;2004
6350;Heat and Dust;1983
6351;Heat:;1972 & 1995
6352;Heathers;1989
6353;Heaven Can Wait:;1943 & 1978
6354;Heaven Is for Real;2014
6355;Heaven Knows, Mr. Allison;1957
6356;Heaven and Earth Magic;1957
6357;Heaven and Earth:;1990 & 1993
6358;Heaven's Burning;1998
6359;Heaven's Gate;1980
6360;Heaven's Prisoners;1996
6361;Heaven's Story;2010
6362;Heaven:;1987 & 2002
6363;Heavenly Creatures;1994
6364;Heavens Above!;1963
6365;Heavy;1996
6366;Heavy Metal;1981
6367;Heavy Metal 2000;2000
6368;Heavy Traffic;1973
6369;Heavyweights;1995
6370;Hedwig and the Angry Inch;2001
6371;Heidi:;1937, 1952, 1965, 1968, 1995, 2005 animated, 2005 live-action & 2015
6372;Heights;2004
6373;Heimat:;1938 & 1984
6374;Heisei Riders vs. Shōwa Riders: Kamen Rider Taisen feat. Super Sentai;2014
6375;Heist:;2001 & 2015
6376;Heist: Who Stole the American Dream?;2011
6377;Held for Ransom:;1938 & 2000
6378;Helen of Troy;1956
6379;Hell Bent;1918
6380;Hell Comes to Frogtown;1988
6381;Hell Divers;1931
6382;Hell Drivers;1957
6383;Hell Is for Heroes;1962
6384;Hell Night;1981
6385;Hell Ride;2007
6386;Hell in the Pacific;1969
6387;Hell of the Living Dead;1980
6388;Hell or High Water;2016
6389;Hell's Angels;1930
6390;Hell's Hinges;1916
6391;Hell-Bent for Election;1944
6392;Hellbent;2004
6393;Hellbound: Hellraiser II;1988
6394;Hellboy 2: The Golden Army;2008
6395;Hellboy:;2004 & 2019
6396;Hellboy: Blood and Iron;2007 TV
6397;Hellboy: Sword of Storms;2006 TV
6398;Hellcats of the Navy;1957
6399;Hellfighters;1968
6400;Hello Again:;1987 & 2017
6401;Hello Herman;2013
6402;Hello I Must Be Going:;2012 & 2014
6403;Hello Mary Lou: Prom Night II;1987
6404;Hello, Dolly!;1969
6405;Hello, My Dolly Girlfriend;2013
6406;Hello, My Name Is Doris;2016
6407;Hellraiser;1987
6408;Hellraiser III: Hell on Earth;1992
6409;Hellraiser: Bloodline;1996
6410;Hellraiser: Deader;2005
6411;Hellraiser: Hellseeker;2002
6412;Hellraiser: Hellworld;2005
6413;Hellraiser: Inferno;2000
6414;Hellraiser: Judgment;2018
6415;Hellraiser: Revelations;2011
6416;Hells Angels on Wheels;1967
6417;Hellzapoppin';1941
6418;Help!;1965
6419;Helter Skelter;2004
6420;Hemingway & Gellhorn;2012
6421;Henry & June;1990
6422;Henry Fool;1997
6423;Henry Poole Is Here;2008
6424;Henry V:;1944 & 1989
6425;Henry's Crime;2011
6426;Henry: Portrait of a Serial Killer;1986
6427;Hentai Kamen;2013
6428;Hentai Kamen: Abnormal Crisis;2016
6429;Her;2013
6430;Her Alibi;1989
6431;Hera Pheri;2000
6432;Herb;2007
6433;Herbie Goes Bananas;1980
6434;Herbie Goes to Monte Carlo;1977
6435;Herbie Rides Again;1974
6436;Herbie: Fully Loaded;2005
6437;Hercules Against the Moon Men;1965
6438;Hercules Unchained;1959
6439;Hercules and the Queen of Lydia;1959
6440;Hercules in New York;1970
6441;Hercules:;1958, 1983, 1997 & 2014
6442;Here Comes Mr. Jordan;1941
6443;Here Comes Peter Cottontail;1971 TV
6444;Here Comes Peter Cottontail: The Movie;2006
6445;Here Comes the Boom;2012
6446;Here Comes the Navy;1934
6447;Here on Earth;2000
6448;Hereafter;2010
6449;Hero and the Terror;1988
6450;Hero:;1982, 1983, 1984, 1985, 1987, 1992, 1997, 2002, 2006, 2012, 2015 Hindi & 2015 Japanese
6451;Heroes Join Forces;2015 TV
6452;Heroes for Sale;1933
6453;Heroes:;1977 & 2008
6454;Hesher;2011
6455;Hexed;1993
6456;Hey Arnold!: The Jungle Movie;2017 TV
6457;Hey Arnold!: The Movie;2002
6458;Hey Babe!;1980
6459;Hey Good Lookin';1982
6460;Hey Ram;2000
6461;Hey There, It's Yogi Bear!;1964
6462;Hi, Mom!;1970
6463;Hi-Line;1999
6464;Hiawatha's Rabbit Hunt;1941
6465;Hibi Rock;2014
6466;Hidalgo;2004
6467;Hidden Agenda;1990
6468;Hidden City;1987
6469;Hidden Figures;2016
6470;Hidden Fuhrer: Debating the Enigma of Hitler's Sexuality;2004
6471;Hidden War;2000
6472;Hidden:;2009 & 2015
6473;Hide and Seek;2005
6474;Hide-Out;1934
6475;Hideaway;1995
6476;Hideous Kinky;1998
6477;Hiding Out;1987
6478;High & Low: The Movie;2016
6479;High Anxiety;1977
6480;High Art;1998
6481;High Crimes;2002
6482;High Diving Hare;1949
6483;High Fidelity;2000
6484;High Freakquency;1998
6485;High Heels and Low Lifes;2001
6486;High Hopes;1988
6487;High Kick Angels;2014
6488;High Noon, Part II: The Return of Will Kane;
6489;High Noon:;1952, 2009 & * 2013
6490;High Plains Drifter;1973
6491;High Road to China;1983
6492;High Roller: The Stu Ungar Story;2003
6493;High School High;1996
6494;High School Musical;2006
6495;High School Musical 2;2007
6496;High School Musical 3: Senior Year;2008
6497;High School:;1940, 1954, 1969 & 2010
6498;High Schools;1984
6499;High Sierra;1941
6500;High Society:;1924, 1955, 1956 & 2014
6501;High Spirits;1988
6502;High Tension;1936 & 2003
6503;High Time;1960
6504;High Voltage:;1929, 1981 & 1997
6505;High Wall;1947
6506;High and Low;1963
6507;Higher Learning;1995
6508;Highlander;1986
6509;Highlander II: The Quickening;1991
6510;Highlander III: The Sorcerer;1994
6511;Highlander: Endgame;2000
6512;Highlander: The Search for Vengeance;2007
6513;Highlander: The Source;2007
6514;Highway 301;1950
6515;Highway 61;1991
6516;Highway to Hell;1992
6517;Highway:;2002 & 2014
6518;Highwaymen;2003
6519;Hijacking Catastrophe: 9/11, Fear & the Selling of American Empire;2004
6520;Hilary and Jackie;1998
6521;Hillbilly Hare;1950
6522;Himalaya;1990
6523;Himalaya: Ladder to Paradise;2015
6524;Himitsu;1999
6525;Hindenburg Disaster Newsreel Footage;1937
6526;Hired!;1940
6527;Hiroshima Mon Amour;1959
6528;Hirunaka no Ryūsei;2017
6529;Hirune Hime: Shiranai Watashi no Monogatari;2017
6530;His Girl Friday;1940
6531;His Kind of Woman;1951
6532;His Last Gift;2008
6533;His Majesty O'Keefe;1954
6534;His Majesty, the Scarecrow of Oz;1914
6535;His New Profession;1914
6536;Histoires extraordinaires;1968
6537;History of Postwar Japan as Told by a Bar Hostess;1970
6538;History of the World, Part I;1981
6539;Hit and Run:;1957, 2009 & 2012
6540;Hit the Deck;1930
6541;Hit the Ice;1943
6542;Hitch;2005
6543;Hitchcock;2012
6544;Hitler Youth Quex;1933
6545;Hitler: The Rise of Evil;2003
6546;Hitman City;2003
6547;Hitman:;1997, 1998 & 2007
6548;Hitman: Agent 47;2015
6549;Hobbs & Shaw;2019
6550;Hobgoblins;1988
6551;Hobo with a Shotgun;2011
6552;Hobson's Choice;1954
6553;Hockey Homicide;1945
6554;Hocus Pocus;1993
6555;Hocuspocus:;1953 & 1966
6556;Hoffa;1992
6557;Hoffman;1970
6558;Hokus Pokus;1949
6559;Hokuspokus;1930
6560;Hold Back the Dawn;1941
6561;Hold Everything;1930
6562;Hold That Ghost;1941
6563;Hold You Tight;1997
6564;Hold the Lion, Please;1942
6565;Holes;2003
6566;Holiday Affair;1949
6567;Holiday Inn;1942
6568;Holiday in the Sun;2001
6569;Holiday:;1930 & 1938
6570;Hollow Man;2000
6571;Hollow Man 2;2006
6572;Hollow Triumph;1948
6573;Hollow:;2011 drama, 2011 horror & 2014
6574;Holly Hobbie and Friends: Surprise Party;2006
6575;Hollywood Canteen;1944
6576;Hollywood Chainsaw Hookers;1988
6577;Hollywood Ending;2002
6578;Hollywood Heartbreakers;1985
6579;Hollywood Homicide;2003
6580;Hollywood Shuffle;1987
6581;Hollywood or Bust;1956
6582;Hollywoodland;2006
6583;Hols: Prince of the Sun;1968
6584;Holy Ghost People:;1967 & 2013
6585;Holy Man;1998
6586;Holy Motors;2012
6587;Holy Smoke!;1999
6588;Hombre;1967
6589;Home Again:;2012 & 2017
6590;Home Alone;1990
6591;Home Alone 2: Lost in New York;1992
6592;Home Alone 3;1997
6593;Home Alone 4: Taking Back the House;2003 TV
6594;Home Alone: The Holiday Heist;2012 TV
6595;Home Fries;1998
6596;Home Room;2003
6597;Home Run;2013
6598;Home for the Holidays;1995
6599;Home from the Hill;1960
6600;Home of the Brave:;1986, 2004 & 2006
6601;Home of the Giants;2006
6602;Home on the Range:;1935, 1946 & 2004
6603;Home:;1915, 2003 TV, 2006, 2008, 2009, 2011, 2012, 2015, 2016 American, 2016 Belgian & 2016 British
6604;Homecoming:;1928, 1941, 1948, 1996 TV & 2009
6605;Homefront;2013
6606;Homegrown;1998
6607;Homerun;2003
6608;Homeward Bound II: Lost in San Francisco;1996
6609;Homeward Bound: The Incredible Journey;1993
6610;Homicidal;1961
6611;Homicide:;1949 & 1991
6612;Homicide: The Movie;2000 TV
6613;Hondo;1954
6614;Honey Glaze;2003
6615;Honey, I Blew Up the Kid;1992
6616;Honey, I Shrunk the Audience;1994
6617;Honey, I Shrunk the Kids;1989
6618;Honey, We Shrunk Ourselves;1997
6619;Honey:;1981, 2003 & 2010
6620;Honeymoon Hotel:;1934 & 1964
6621;Honeymoon in Vegas;1992
6622;Honeysuckle Rose;1980
6623;Honig im Kopf;2014
6624;Honnōji Hotel;2017
6625;Honolulu;1936
6626;Hood of Horror;2006
6627;Hoodlum;1997
6628;Hoods;1998
6629;Hoodwinked Too! Hood vs. Evil;2011
6630;Hoodwinked!;2005
6631;Hook;1991
6632;Hoop Dreams;1994
6633;Hooper;1978
6634;Hoosiers;1986
6635;Hoot;2006
6636;Hop;2011
6637;Hop Harrigan;1946
6638;Hop, Look and Listen;1948
6639;Hopalong Casualty;1960
6640;Hope Floats;1998
6641;Hope Springs:;2003 & 2012
6642;Hope and Glory;1987
6643;Hopscotch;1980
6644;Horrible Bosses;2011
6645;Horrible Bosses 2;2014
6646;Horror Express;1973
6647;Horror Vision;2001
6648;Horror of the Zombies;1976
6649;Horrors of the Black Museum;1959
6650;Horse Feathers;1932
6651;Horsemen;2009
6652;Horsey;1997
6653;Horton Hears a Who!;2008
6654;Hospital;1970
6655;Hospital Massacre;1982
6656;Hostage;2005
6657;Hostel;2006
6658;Hostel: Part II;2007
6659;Hostel: Part III;2011
6660;Hostile Advances: The Kerry Ellison Story;1996
6661;Hostile Waters;1997
6662;Hot Blood Band;2015
6663;Hot Cross Bunny;1948
6664;Hot Dog... The Movie;1984
6665;Hot Fuzz;2007
6666;Hot Pursuit;2015
6667;Hot Rod;2007
6668;Hot Rods to Hell;1967
6669;Hot Shots!;1991
6670;Hot Shots! Part Deux;1993
6671;Hot Tub Time Machine;2010
6672;Hot Tub Time Machine 2;2015
6673;Hot Water;1924
6674;Hot to Trot;1988
6675;Hotel;1967
6676;Hotel Angel;1974
6677;Hotel Rwanda;2004
6678;Hotel Transylvania;2012
6679;Hotel Transylvania 2;2015
6680;Hotel for Dogs;2009
6681;Houdini;1953
6682;Hour of the Gun;1968
6683;Hour of the Wolf;1968
6684;House;1986
6685;House Arrest;1996
6686;House II: The Second Story;1987
6687;House III: The Horror Show;1989
6688;House IV;1992
6689;House Party;1990
6690;House Party 2;1991
6691;House Party 3;1994
6692;House Party 4: Down to the Last Minute;2001
6693;House at the End of the Street;2012
6694;House by the River;1950
6695;House of 1000 Corpses;2003
6696;House of 9;2005
6697;House of Bamboo;1955
6698;House of D;2005
6699;House of Dark Shadows;1970
6700;House of Dracula;1945
6701;House of Flying Daggers;2004
6702;House of Fools;2002
6703;House of Frankenstein;1944
6704;House of Games;1987
6705;House of Sand and Fog;2003
6706;House of Strangers;1949
6707;House of Wax:;1953 & 2005
6708;House of the Dead;2003
6709;House of the Dead 2;2006
6710;House on Haunted Hill:;1959 & 1999
6711;House on the Edge of the Park;1985
6712;House!;2000
6713;House:;1977 & 2008
6714;HouseSitter;1992
6715;Houseboat;1958
6716;Houseboat Horror;1989
6717;Housefull 2;2012
6718;Houseguest;1995
6719;Household X;2011
6720;Housekeeping;1988
6721;How Do You Know;2010
6722;How Green Was My Valley;1941
6723;How High;2001
6724;How I Got Into College;1989
6725;How I Won the War;1967
6726;How Much Wood Would a Woodchuck Chuck;1976
6727;How She Move;2008
6728;How Stella Got Her Groove Back;1998
6729;How the Grinch Stole Christmas:;1966 TV & 2000
6730;How the Lack of Love Affects Two Men;2006
6731;How the Sith Stole Christmas;2002
6732;How the West Was Won;1962
6733;How to Be Single;2016
6734;How to Be a Player;1997
6735;How to Beat the High Co$t of Living;1980
6736;How to Deal;2003
6737;How to Eat Fried Worms;2006
6738;How to Get Ahead in Advertising;1989
6739;How to Irritate People;1968
6740;How to Kill Your Neighbor's Dog;2000
6741;How to Lose Friends & Alienate People;2008
6742;How to Lose a Guy in 10 Days;2003
6743;How to Make a Monster;2001
6744;How to Make an American Quilt;1995
6745;How to Make the Cruelest Month;1998
6746;How to Marry a Millionaire;1953
6747;How to Murder Your Wife;1965
6748;How to Play Baseball;1942
6749;How to Steal a Million;1966
6750;How to Stuff a Wild Bikini;1965
6751;How to Succeed in Business Without Really Trying;1967
6752;How to Swim;1942
6753;How to Train Your Dragon;2010
6754;How to Train Your Dragon 2;2014
6755;How to Train Your Dragon 3;2019
6756;Howard Lovecraft and the Frozen Kingdom;2016
6757;Howard the Duck;1986
6758;Howards End;1992
6759;Howl;2010
6760;Howl's Moving Castle;2004
6761;Howling II: Your Sister Is a Werewolf;1985
6762;Howling III;1987
6763;Howling IV: The Original Nightmare;1988
6764;Howling V: The Rebirth;1989
6765;Howling VI: The Freaks;1991
6766;Hua Yang De Nian Hua;2000
6767;Hud:;1963 & 1986
6768;Hudson Hawk;1991
6769;Hue and Cry;1947
6770;Hugo;2011
6771;Hukkle;2002
6772;Hula;1927
6773;Hulk;2003
6774;Hulk Vs;2008
6775;Hulk: Where Monsters Dwell;2016
6776;Hullabaloo;1940
6777;Hum Aapke Hain Kaun;1994
6778;Hum Dil De Chuke Sanam;1999
6779;Hum Tum;2004
6780;Hum Tumhare Hain Sanam;2002
6781;Human Desire;1954
6782;Human Highway;1982
6783;Human Nature;2001
6784;Human Remains;1998
6785;Human Traffic;2000
6786;Humanity and Paper Balloons;1937
6787;Humanoids from the Deep;1980
6788;Humdrum;1998
6789;Humor Risk;1921
6790;Humoresque;1946
6791;Humorous Phases of Funny Faces;1906
6792;Humpday;2009
6793;Hunger:;1966, 1974, 2001, 2008 & 2009
6794;Hunk;1987
6795;Hunt for the Wilderpeople;2016
6796;Hunted;1952
6797;Hunter × Hunter: Phantom Rouge;2013
6798;Hunter × Hunter: The Last Mission;2013
6799;Hunter:;1973 & 2015
6800;Hunterrr;2015
6801;Hunting;1991
6802;Hurlyburly;1998
6803;Hurricane Streets;1997
6804;Hurry Sundown;1967
6805;Husbands;1970
6806;Husbands and Wives;1992
6807;Hush;2016
6808;Hush:;1998 & 2004 TV
6809;Hush… Hush, Sweet Charlotte;1964
6810;Hussar Ballad;1962
6811;Hustle & Flow;2005
6812;Hustle:;1975 & 2004
6813;Hwasango;2001
6814;Hyde Park on Hudson;2012
6815;Hyderabad Blues;1998
6816;Hype!;1996
6817;Hysteria:;1965 & 2011
6818;Hysterical Blindness;2002 TV
6819;Häxan;1922
6820;Hôtel Terminus: The Life and Times of Klaus Barbie;1928
6821;Hōzuki-san Chi no Aneki;2014
6822;I Accuse My Parents;1944
6823;I Am;2010
6824;I Am An American – The Movie;2012
6825;I Am Cuba;1964
6826;I Am Curious;Blue
6827;I Am Curious;Yellow
6828;I Am David;2003
6829;I Am Dina;2002
6830;I Am Josh Polonski's Brother;2001
6831;I Am Kalam;2010
6832;I Am Love;2010
6833;I Am Nezha;2016
6834;I Am Not What You Want;2001
6835;I Am Number Four;2011
6836;I Am Omega;2007
6837;I Am Sam;2001
6838;I Am Trying to Break Your Heart;2002
6839;I Am a Fugitive from a Chain Gang;1932
6840;I Am a Hero;2016
6841;I Am a Sex Addict;2006
6842;I Am an American Soldier;2007
6843;I Am the Law;1922
6844;I Belonged to You;2016
6845;I Bury the Living;1958
6846;I Can Do Bad All by Myself;2009
6847;I Can Get It for You Wholesale;1951
6848;I Can Hear the Sea;1993
6849;I Can't Go Home;2008
6850;I Capture the Castle;2003
6851;I Come in Peace;1990
6852;I Confess;1953
6853;I Could Go On Singing;1963
6854;I Could Never Be Your Woman;2007
6855;I Cover the Waterfront;1933
6856;I Died a Thousand Times;1955
6857;I Don't Know How She Does It;2011
6858;I Dood It;1943
6859;I Downloaded a Ghost;2004
6860;I Dream Too Much;1935
6861;I Dreamed of Africa;2000
6862;I Drink Your Blood;1970
6863;I Eat Your Skin;1964
6864;I Even Met Happy Gypsies;1967
6865;I Fidanzati;1962
6866;I Girasoli;1970
